dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,10,589.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9739244023056168,0.973740205464966,0.00018419684065085207,1.2466899997889413,495.31542400018225,496.5621139999712,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,11,655.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.972367704914575,0.9719935791878764,0.0003741257266985931,1.2818789996345004,484.72380800012616,486.00568699976066,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,12,722.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9694332636189394,0.9693323567115922,0.00010090690734720908,1.250689000244165,511.2943209996956,512.5450099999398,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,13,789.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9681118229825266,0.9675675919471085,0.000544231035418119,1.281469999867113,477.83974899994064,479.12121899980775,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,14,855.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.965880439423551,0.9653957588661153,0.0004846805574356683,1.1513300000842719,510.04022100005386,511.19155100013813,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,15,922.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9641932474786707,0.9636904208634998,0.0005028266151709815,1.300939999964612,495.04132400033996,496.34226400030457,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,16,988.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9622275449663704,0.9616750389803395,0.00055250598603096,1.2446200003068952,507.7132520000305,508.9578720003374,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,17,1054.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9599815724095218,0.9592135483420128,0.0007680240675089767,1.300819999869418,498.5173840000243,499.81820399989374,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,18,1130.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9578068586764508,0.9570286700295213,0.0007781886469294674,1.171978999991552,511.2711910001053,512.4431700000969,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,19,1204.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9555318547469518,0.954849129703905,0.0006827250430467835,1.3264700000945595,505.0944720001098,506.4209420002044,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,20,1271.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9536063269624674,0.9531082827216364,0.0004980442408309971,1.2890099997093785,521.199359000093,522.4883689998023,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,21,1338.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9508446809833372,0.950501024525228,0.0003436564581091872,1.219149999997171,503.9902329999677,505.2093829999649,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,22,1406.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9494593859894052,0.9487903277329699,0.0006690582564352621,1.315310000336467,510.4708019998725,511.78611200020896,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,23,1473.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9474494033026576,0.9469500839121654,0.0004993193904921922,1.13041999975394,523.841308000101,524.9717279998549,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,24,1538.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9453300397876436,0.9445635652773496,0.0007664745102939907,1.1946189997615875,527.4486060002346,528.6432249999962,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,25,1613.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9439080157086108,0.9433931069644835,0.0005149087441272959,1.2615390000974003,523.9885089999916,525.250048000089,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,26,1680.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9423373158120716,0.9416587383070849,0.0006785775049866771,1.292429000386619,539.6904649996941,540.9828940000807,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,27,1746.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9400642179827964,0.9393803791621324,0.0006838388206640289,1.6313390001414518,527.2777269997277,528.9090659998692,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,28,1813.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9381140575184848,0.9374558011717389,0.000658256346745878,1.9707589999597985,508.8935510002557,510.8643100002155,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,29,1877.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9368234810433976,0.9361598972579441,0.0006635837854535032,1.2812600002689578,575.8452449999822,577.1265050002512,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,30,1944.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9343388794007444,0.9336038898605215,0.0007349895402229967,1.4754399999219459,509.5680210001774,511.04346100009934,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,31,2012.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9325903256909448,0.9314956613779968,0.0010946643129480238,1.209719000144105,511.14070199992057,512.3504210000647,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,32,2080.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9307436078195844,0.9298956545558201,0.0008479532637643006,1.2785189996975532,483.0142469995735,484.29276599927107,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,33,2148.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.928878928619184,0.9280079498472642,0.0008709787719197726,1.9745899999179528,475.99331899982644,477.9679089997444,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,34,2216.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9268672597668566,0.9255974178817772,0.0012698418850793924,1.205519999984972,503.8196219998099,505.02514199979487,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,35,2293.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9247737752279692,0.9236433262288087,0.0011304489991604827,1.2410999997882755,514.9944300001152,516.2355299999035,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,36,2362.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9226653351334776,0.9217602356795748,0.0009050994539028245,1.653789000101824,507.50128200024847,509.1550710003503,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,37,2431.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9207455256496556,0.9196411048529398,0.0011044207967157993,1.384300000154326,497.93820399963806,499.3225039997924,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,38,2500.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9189889076696816,0.917484960582714,0.0015039470869675498,1.2606589998540585,492.32932499990056,493.5899839997546,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,39,2570.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9168078158320077,0.9148635823783349,0.0019442334536727834,1.2420490002114093,484.7046270001556,485.946676000367,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,40,2639.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9143826698540588,0.9121464398491891,0.0022362300048697215,1.3370599999689148,504.0992220001499,505.4362820001188,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,41,2707.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9112543195163538,0.9094842391023868,0.001770080413966979,1.227019999987533,505.35965199969723,506.58667199968477,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,42,2775.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7222222222222222,0.9067423603503044,0.9056869480592356,0.001055412291068869,1.1475900000732508,510.35077000005913,511.4983600001324,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,43,2875.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9041251381189538,0.9026104207000402,0.0015147174189136248,1.237719999608089,497.50473400035844,498.74245399996653,45469.4599609375,5,0.003045139028853482
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell53,44,2941.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8991780016093348,0.8999217973049903,0.0007437956956555247,1.218469999912486,479.587156999969,480.8056269998815,45469.4599609375,5,0.003045139028853482
